ID_CI,ID_DELITO,DTO,DTO_PRIN,MODA_DTO,FORMA_ACC,FHA_DE_HCHOS,HRA_DE_HCHOS,EMTO_COM_DTO,GRDO_CONS,CLASF_DE_DTO,NOM_ENT_HCHOS,ID_ENT_HCHOS,NOM_MUN_HCHOS,ID_MUN_HCHOS,NOM_LOC_HCHOS,ID_LOC_HCHOS,NOM_COL_HCHOS,ID_COL_HCHOS,CP,COORD_X,COORD_Y,DOM_HCHOS
92C4EAAA-2435-47ED-8F0A-EA4EBC53B077,0CEA88BF-A1AC-4CAD-89BE-95A118D41C67,Homicidio,0,Doloso,1,2025-05-01,16:26:00,2,2,1.1.1,Chiapas,7,Palenque,65,Palenque,70650001,"Palenque Centro",67,29960,-91.989555358887,17.507994994277,"Pakal-Ná, PALENQUE CENTRO, PALENQUE, CHIAPAS, 29960"
DE9566B7-01D5-4FAA-AFFF-0B96B6879BA8,0D0034E6-AB8A-4E83-80DE-9170D2D74136,"Ataques a las vías de comunicación",1,Culposo,1,2025-05-05,20:48:00,8,1,7.10,Chiapas,7,Mazatán,54,Mazatán,70540001,Mazatán,12,30650,-92.448907792568,14.864301119196,"Calle Doctor Belisario Domínguez Oriente, MAZATAN, MAZATAN, CHIAPAS, 30650"
0121BA0F-45C1-45D3-892C-534D10725D8A,0D04E227-5B8A-4019-B884-0C2B96E4D4B1,Pederastia,1,Doloso,2,2025-03-27,14:00:00,6,1,3.7,Chiapas,7,"Comitán de Domínguez",19,"Comitán de Domínguez",70190001,Nicalocok,105,30068,-92.140522885909,16.241535425868,"Calle 8a Sur Poniente, NICALOCOK, COMITAN DE DOMINGUEZ, CHIAPAS, 30068"
73CDF162-74BA-40EC-9EEF-22FC808A8ECF,0D9A4731-EFED-43A1-8AD4-8B4BC42DA22F,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-03,01:12:00,8,1,7.1.2,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,"San Cristóbal de las Casas Centro",145,29200,-92.641407251358,16.736962279423,"Estacionamento Hotel Mansion del Valle, SAN CRISTOBAL DE LAS CASAS CENTRO, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, 29200"
D0C1718F-EEFB-4B95-9ED1-B3CA374961AA,0E405919-8DF5-4069-BAB6-D1F399DF7810,"Robo de Vehículo",1,Doloso,2,2025-05-23,18:15:00,6,1,4.1.2.2,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Villa San Marcos",427,29010,-93.101473152637,16.767690881059,"Avenida El Progreso, VILLA SAN MARCOS, TUXTLA GUTIERREZ, CHIAPAS, 29010"
6958977D-FF50-4651-8E8E-33A37D6CA778,0E44F05D-7B81-48E6-A109-AD36CF5D37BE,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-25,22:38:00,8,1,7.1.2,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Ciudad de Tapachula",61,30709,-92.268676757812,14.898858893401,"Tapachula, CIUDAD DE TAPACHULA, TAPACHULA, CHIAPAS, 30709"
0288B900-F95F-43FF-987B-A457B74AF908,0E614552-B91E-4199-92E9-8C092109DBA1,"Robo a Negocio",1,Doloso,1,2025-05-28,13:19:00,1,1,4.1.11,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Tuxtla Gutiérrez Centro",418,29000,-93.118188679218,16.75402453318,"Avenida Central Poniente, TUXTLA GUTIERREZ CENTRO, TUXTLA GUTIERREZ, CHIAPAS, 29000"
D8932ADC-B8AF-44C2-84F2-2C898A000795,0EC70ED2-9FB3-484A-A45A-524317340F76,Violación,1,Doloso,1,2025-03-25,23:21:00,3,1,3.8.1,Chiapas,7,"Comitán de Domínguez",19,"Comitán de Domínguez",70190001,"La Cueva",72,30067,-92.15944647789,16.245081687088,"Calle 5a Norte Poniente, LA CUEVA, COMITAN DE DOMINGUEZ, CHIAPAS, 30067"
BDFD4166-E79D-4B2A-825E-9856E3184D01,0EE624C7-2650-4BAE-AB7A-9A33145FB15F,Lesiones,1,Culposo,1,2025-05-26,09:55:00,4,1,1.2.2,Chiapas,7,Huehuetán,37,Huehuetán,70370001,Huehuetan,28,30670,-92.40686416626,15.008376258444,"Avenida Emiliano Zapata, HUEHUETAN, HUEHUETAN, CHIAPAS, 30670"
40FC20F6-2979-48C4-B458-F19E4759FD2F,0F02D526-563F-40D3-A6DC-C575D0820736,Pederastia,1,Doloso,1,2025-05-28,14:19:00,3,1,3.7,Chiapas,7,Sabanilla,76,Sabanilla,70760001,Sabanilla,11,29800,-92.55312955662,17.284709767376,"Sabanilla, SABANILLA, SABANILLA, CHIAPAS, 29800"
672E7122-C51F-4345-AFAB-CF145D6DFBFB,0F437B1D-A1CB-483C-871C-8829917FD28E,"Abuso sexual",1,Doloso,2,2025-02-11,01:00:00,8,1,3.1,Chiapas,7,"Las Margaritas",52,"Las Margaritas",70520001,"Barrio San Sebastian",76,30187,-91.99473051436,16.314231455715,"Las Margaritas, BARRIO SAN SEBASTIAN, LAS MARGARITAS, CHIAPAS, 30187"
9DEE7056-C619-4DEC-AFB1-FF3F5528D8DC,0F69B364-0639-4808-B2ED-F886397235FD,Homicidio,1,Doloso,1,2025-05-09,00:25:00,1,1,1.1.1,Chiapas,7,Huixtla,40,Huixtla,70400001,"Playa Grande",48,30649,-92.518672943552,15.114406139675,"Cantón Playa Grande, PLAYA GRANDE, HUIXTLA, CHIAPAS, 30649"
68A82F98-529C-4D97-9C5B-B9D92E322711,0F69F225-74AF-4443-AAFF-461296F8F27F,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-05,16:17:00,8,1,7.1.2,Chiapas,7,"Benemérito de las Américas",114,"Benemérito de las Américas",71140001,"Benemérito de las Américas",1,29955,-90.658840328109,16.515763476228,"0, BENEMERITO DE LAS AMERICAS, BENEMERITO DE LAS AMERICAS, CHIAPAS, 29955"
667F65DA-F847-4FC0-BFF1-4FAE5ABB560D,0F78E544-1E3E-4972-B168-B320449D0E2F,Homicidio,0,Doloso,1,2025-05-12,22:10:00,1,2,1.1.1,Chiapas,7,Suchiate,87,"Ciudad Hidalgo",70870001,"Ciudad Hidalgo",16,30840,-92.18713760376,14.620092834475,"Ignacio López Rayón, CIUDAD HIDALGO, SUCHIATE, CHIAPAS, 30840"
7670D7AC-6E88-44D4-91FE-472E547E3642,0FB08E38-CC75-4D6E-BD8F-55963EC13C9B,Homicidio,1,Culposo,1,2025-05-25,17:00:00,6,1,1.1.2,Chiapas,7,Simojovel,81,"Benito Juárez",70810268,"Benito Juárez",7,29823,-92.709159851074,17.139114135024,"Simojovel de Allende, BENITO JUAREZ, SIMOJOVEL, CHIAPAS, 29823"
62DD32D8-AAA4-4C4F-8BF4-5EF8E3B43D0F,0FEBA983-48D6-4391-B658-8FA030E1B9F0,"Ataques a las vías de comunicación",1,Culposo,1,2025-05-02,01:11:00,8,1,7.10,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Villa San Marcos",427,29010,-93.104372620583,16.767058548957,"Calzada al Sumidero, VILLA SAN MARCOS, TUXTLA GUTIERREZ, CHIAPAS, 29010"
96EF2EED-50F3-4F2C-AF28-82BA9EE0FCE7,101E305C-E58E-4DE9-85FF-D7D1156D060F,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-31,18:50:00,8,1,7.1.2,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Francisco I Madero",162,29090,-93.106969852734,16.740487609523,"Calle 13 Oriente Sur, FRANCISCO I MADERO, TUXTLA GUTIERREZ, CHIAPAS, 29090"
65645AAB-1D6E-4519-BE2C-A2C2C28E8F23,1028C7F7-A907-41B8-B33E-88579A604B55,Homicidio,1,Doloso,1,2025-05-11,10:03:00,2,1,1.1.1,Chiapas,7,Suchiate,87,Suchiate,70870184,Suchiate,107,30843,-92.210324366977,14.668461283701,"Nuevo Dorado, SUCHIATE, SUCHIATE, CHIAPAS, 30843"
06C1EBBF-C516-44FA-8BE0-9960EF8511F8,1068F73A-E82C-4ACE-A29D-3E7DA0D76C67,"Robo de Vehículo",1,Doloso,2,2025-05-10,01:00:00,6,1,4.1.2.2,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,"La Independencia",81,29247,-92.643756866455,16.736788739498,"Vistahermosa Huitepec, LA INDEPENDENCIA, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, 29247"
64518113-1DB7-489E-8442-E5B909684454,10A0EE2C-8D74-492E-8D96-2671412A60B0,Homicidio,1,Culposo,1,2025-05-10,10:52:00,6,1,1.1.2,Chiapas,7,Ocosingo,59,Ocosingo,70590001,Ocosingo,75,29950,-92.097187042236,16.906527111219,"Los Pinos, OCOSINGO, OCOSINGO, CHIAPAS, 29950"
7A0786A4-7698-4C08-84A3-F73019880376,112F6189-7C5A-411D-A384-211066D2BFB9,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-04-23,17:55:00,8,1,7.1.1,Chiapas,7,"Benemérito de las Américas",114,"Benemérito de las Américas",71140001,"El Azufre",13,29955,-90.649550557136,16.51818415667,"Avenida 21 de Marzo, EL AZUFRE, BENEMERITO DE LAS AMERICAS, CHIAPAS, 29955"
FBEF0B81-C4FB-40CE-9880-14C6866EACFD,11360328-6B44-4BBE-9B05-DB7DD5F9DFD1,Lesiones,0,Culposo,1,2025-05-05,21:45:00,4,1,1.2.2,Chiapas,7,"Chiapa de Corzo",27,"Chiapa de Corzo",70270001,"Benito Juárez",6,29160,-92.993001937866,16.71279729083,"BENITO JUAREZ CHIAPA DE CORZO CHIAPAS 29160"
00046D58-5A1E-4595-BC75-3BB5FEAAD723,114B0C39-4B6D-43C0-8D55-41268FF2D3BE,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-27,21:23:00,8,1,7.1.2,Chiapas,7,Villaflores,108,Villaflores,71080001,"Villaflores Centro",78,30475,-93.272895812988,16.234252692564,"Villaflores, VILLAFLORES CENTRO, VILLAFLORES, CHIAPAS, 30475"
1A3D312D-AA2A-43D2-8A30-F488C870222D,11C8B942-AE44-4276-ACB6-55DDDBE3A55D,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-28,22:40:00,8,1,7.1.2,Chiapas,7,Jiquipilas,46,Jiquipilas,70460001,"Jiquipilas Centro",13,30430,-93.653726577759,16.669006038493,"Avenida Tercera Sur, JIQUIPILAS CENTRO, JIQUIPILAS, CHIAPAS, 30430"
F2BB023A-1970-4E0A-8756-CBFC734A2248,11EC1683-E53D-44C7-8DB1-27467A1BC37E,Lesiones,1,Culposo,1,2023-03-10,09:43:00,6,1,1.2.2,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"El Retiro",138,29000,-93.084406256676,16.748700339171,"Calle Guatemala, Tuxtla Gutiérrez, Chiapas, 29077, México"
780330CC-24D9-4C2A-B186-370B060ADF89,11F01C62-66C4-4D52-8659-014E03F7318F,"Hostigamiento Sexual",1,Doloso,2,2025-04-05,15:17:00,6,1,3.3,Chiapas,7,Pijijiapan,69,Pijijiapan,70690001,"Otra colonia",-10,30540,-93.209604055964,15.688278164984,"Pijijiapan, OTRA COLONIA, PIJIJIAPAN, CHIAPAS, 30540"
C4649731-CAA0-4B84-AA68-786F86FBD9F1,12137701-BFB8-4704-B35E-0499BDBE6764,Homicidio,1,Doloso,1,2025-05-10,14:32:00,1,1,1.1.1,Chiapas,7,Motozintla,57,"Tuixcum Chico",70570126,"Tuixcum Chico",61,30709,-92.218558235681,15.341818668751,"DOMICILIO CONOCIDO"
47372EFA-899B-496B-B2F8-6CDE7B1A4019,1214479F-AB51-41B8-B08F-6DDB8B096998,Homicidio,1,Culposo,1,2025-05-17,01:07:00,4,1,1.1.2,Chiapas,7,Tonalá,97,Altamira,70970452,Altamira,4,30506,-93.121318817139,16.754955986866,"Boulevard Los Laguitos ALTAMIRA TONALA CHIAPAS 30506"
E4E0CE1E-AE63-4135-A018-F432C86058BE,12C12F01-687A-4A14-A6BF-6EA142D70F39,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-12,00:27:00,8,1,7.1.2,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,"El Progreso",47,29243,-92.644271850586,16.737281907124,"Vistahermosa Huitepec, EL PROGRESO, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, 29243"
1480A312-CFAA-43B3-AE3B-5BADD5547049,13104AA4-1F55-49D1-8A50-4886C122ED71,"Ataques a las vías de comunicación",1,Culposo,1,2025-05-13,02:13:00,8,1,7.10,Chiapas,7,"Comitán de Domínguez",19,"El Mirador",70190644,"El Mirador",50,30069,-92.149637639522,16.25824179353,"Al Cerro Nehuestic, EL MIRADOR, COMITAN DE DOMINGUEZ, CHIAPAS, 30069"
5FA9755C-EDB2-495F-9E64-77C857977BA7,13329027-8A91-4A6B-8657-4E5DF662982F,"Abigeato   ",1,Doloso,1,2025-03-24,13:28:00,8,1,4.1.12,Chiapas,7,Tonalá,97,Tonalá,70970001,"Otra colonia",-10,30500,-93.751783,16.091356,"OTRA COLONIA, TONALA, CHIAPAS, 30500"
