ID_CI,ID_DELITO,ID_VICF,ID_TV,ID_TPM,SEXO,GENERO,POB,DISC,FHA_NAC,EDAD,NACIONAL,REL_VIC_VMARIO
0D56E38D-E60C-45E6-B03F-E74EFD705394,06180AD1-245E-470C-A5AE-5EDCA9C4EBAF,3407A9CD-E3A9-4036-AEAC-A1C3E5EA9962,3,6,3,3,0,0,2025-05-04,0,174,11
FD0F92F0-BA49-4BC8-8CF2-93D6494DF81C,062899EC-AD04-4D30-9331-E4FCC214A56A,29EDD4AE-F701-4E0E-BAF2-1932A9A52E50,1,6,1,1,0,0,1981-05-19,44,73,10
A6DA02CA-6CE0-45EE-ACDA-3E46E23EA0EB,06F0FA56-2934-495E-90CE-35AFF188B67B,7A97CC36-9FE8-4942-AF28-36714FB6C337,1,6,1,1,0,0,1987-09-18,36,73,10
CBB04B4D-E22E-4E57-8ED5-71D8CC7B6517,070BDFA0-FEE5-46FE-AC80-E94C733C687F,D4072D82-19D2-42AB-8BAA-F67472B437C2,1,6,1,1,0,0,1967-05-19,57,73,10
4B2BAED6-3E9D-4FF2-BA57-635BC0C7E321,071988A4-A0D1-4F2B-9A8C-19F4915F076F,EA521BA0-E38A-446B-8E7B-95C2B5CE0F22,3,6,3,3,0,0,2025-05-15,0,174,10
45AB6FAE-5A8A-4611-B7DC-59233178FB1A,07CC5462-A253-4EF7-ABBF-9FC6C61E657B,339AEC1E-2883-4730-9EAA-94FCEBA87BE9,1,6,2,2,0,0,1955-06-22,68,73,10
45AB6FAE-5A8A-4611-B7DC-59233178FB1A,07CC5462-A253-4EF7-ABBF-9FC6C61E657B,9D3B77FA-6167-4DE8-A89F-E7DC2C4F9618,1,6,1,1,0,0,1975-01-12,48,73,10
5B327D11-E675-4385-BC81-910159DDF5E9,087D37CC-A0A0-4CAB-A4DD-E18C04875A4C,0D5B551E-66AF-4E52-A248-83EF91EFDA80,3,6,3,3,0,0,2025-05-09,0,174,10
5B327D11-E675-4385-BC81-910159DDF5E9,087D37CC-A0A0-4CAB-A4DD-E18C04875A4C,935C9B6D-B990-452C-AF3E-2F2ED3E42916,3,6,3,3,0,0,2025-05-09,0,174,11
154AD922-DBF2-4D08-BFD6-6668545F9BB9,08C3E08D-488B-4F9F-9B98-FB64F64D4E10,20EF679A-2B66-4845-A1D1-A9046C8A59FA,1,6,3,3,0,0,1985-05-22,40,73,10
5725B99C-9196-4915-A58D-B2ACBEBBABB6,093D1C97-F66C-434F-9BAE-1E27C838EA33,96D55DBD-F6E2-4A48-A877-1C13E8441F18,1,6,2,2,0,0,1985-05-21,40,73,3
8CA3F93C-D58D-4901-999B-58CFAD8E8CCB,09862ABC-B91C-4530-B3B7-F34C42C833CB,124BA0A2-548D-43B0-930F-D356986DB2F8,1,6,3,3,0,0,2003-05-03,22,73,10
C585B410-94EA-4388-A9CF-55A8F89A54CE,0A2F83AB-A760-48A8-A24F-AEA944494E93,2B899D2A-D3E4-4233-ACC6-337E4FACB466,1,6,2,2,0,0,1976-10-30,48,73,10
F4F5D2F8-4138-4D58-9366-0F2BF65D8950,0A438BC9-CD11-42A4-8F99-C20EDC857B9B,16DF4D8F-00CA-46E2-A080-A76344F46E17,1,6,1,1,0,0,1991-05-31,34,73,10
DA75D31B-E452-4870-A7D5-881E30B21BE0,0A739256-F1A5-4745-946F-A406DA1BCD0F,50747999-AED8-4A88-93CE-4144D4B3FA8D,1,6,1,1,0,0,2002-05-04,23,73,10
4B61BD0E-EF66-426E-A9E5-E2BC7D566101,0AC3F683-8E03-4F3E-A298-35B0DF36E065,CF32BCD7-D348-4F20-B915-337E94E69BA3,1,6,1,1,0,0,2003-05-24,22,73,10
22A65F62-2357-4D4B-A922-22B05F04117D,0B7164DA-BA3D-43A8-9B0C-7A8EA7BF3BB8,CBB4D117-B924-4185-99F4-11FCD53836EB,1,6,3,3,0,0,1992-05-11,33,73,10
C832E7DB-8466-41B5-8680-0209240F60B8,0B905895-EBD5-4BB3-A790-D1D3A635089A,78AFF039-D66C-4D08-B69E-D5AAE7A71E1E,3,6,3,3,0,0,2025-05-13,0,174,10
E6154634-05C2-41F5-8449-B80A4A3EED1A,0BA491AC-5D18-424D-8DA7-42E082CE5E2B,E42BC2EE-05A7-48D0-8C1B-E5255A398A4B,1,6,2,2,0,0,1957-07-15,67,73,10
CAB8057D-AE34-401F-88C0-808E4A5C8ABC,0BE5143B-BCA0-4F52-B169-AD45746C3A1E,A055EB42-48C2-4FBB-AD45-D9F5D6438088,1,6,2,2,0,0,1992-02-09,33,73,4
4E7E6481-3AE5-4CF1-9D60-5D8A81F47561,0C8FAC7B-4375-4176-91C5-D930FFB62861,5C64C620-7849-49F3-A020-2E6044A54EF6,1,6,1,1,0,0,1999-04-25,26,73,11
4E7E6481-3AE5-4CF1-9D60-5D8A81F47561,0C8FAC7B-4375-4176-91C5-D930FFB62861,E33FA9C7-024F-40A3-A3A2-0FE913721390,1,6,1,1,0,0,1990-06-16,34,73,10
471CD9B1-49B5-4F37-8082-ADF07C9BD87E,0CD53427-40DD-4691-B9C0-5EE67694BC99,2BD38A8D-EE72-424B-A725-79DD9CB5B74D,1,6,1,1,0,0,1975-05-26,50,73,10
92C4EAAA-2435-47ED-8F0A-EA4EBC53B077,0CEA88BF-A1AC-4CAD-89BE-95A118D41C67,0F2925C6-99B1-47FB-9860-9D3B1464A751,1,6,1,1,0,0,1989-05-06,36,73,11
92C4EAAA-2435-47ED-8F0A-EA4EBC53B077,0CEA88BF-A1AC-4CAD-89BE-95A118D41C67,A8F998DA-9A62-44F5-8084-7FB80E3C6FB6,1,6,1,1,0,0,1990-05-01,35,73,10
DE9566B7-01D5-4FAA-AFFF-0B96B6879BA8,0D0034E6-AB8A-4E83-80DE-9170D2D74136,2A02E5B5-A701-4A6C-8EDA-E3298ED146A5,3,6,3,3,0,0,2025-05-05,0,174,10
0121BA0F-45C1-45D3-892C-534D10725D8A,0D04E227-5B8A-4019-B884-0C2B96E4D4B1,B8A30B65-C5FD-4779-A82B-E96DC3B5B651,1,6,2,2,0,0,2016-03-27,9,73,10
73CDF162-74BA-40EC-9EEF-22FC808A8ECF,0D9A4731-EFED-43A1-8AD4-8B4BC42DA22F,AA3CC67E-6604-428F-8D7B-6650556306D5,3,6,3,3,0,0,2025-05-07,0,174,10
D0C1718F-EEFB-4B95-9ED1-B3CA374961AA,0E405919-8DF5-4069-BAB6-D1F399DF7810,E37640BB-6D3A-4DBD-A6B4-A97D83FDFC76,1,6,1,1,0,0,1988-05-09,37,73,10
6958977D-FF50-4651-8E8E-33A37D6CA778,0E44F05D-7B81-48E6-A109-AD36CF5D37BE,77D3A424-E473-4292-9E01-5F30C7D96E83,3,6,3,3,0,0,2025-05-28,0,174,11
6958977D-FF50-4651-8E8E-33A37D6CA778,0E44F05D-7B81-48E6-A109-AD36CF5D37BE,9A5F7D1F-2419-4012-929F-109AA69116F8,1,6,3,3,0,0,2024-05-25,1,73,10
0288B900-F95F-43FF-987B-A457B74AF908,0E614552-B91E-4199-92E9-8C092109DBA1,BB43A71D-3418-4F4E-81F9-506BCAE3AF36,2,6,3,3,0,0,1983-09-30,41,73,10
D8932ADC-B8AF-44C2-84F2-2C898A000795,0EC70ED2-9FB3-484A-A45A-524317340F76,984F62AA-3223-4871-AE84-145C2FDB52D8,1,6,2,2,0,0,1985-03-26,40,73,10
BDFD4166-E79D-4B2A-825E-9856E3184D01,0EE624C7-2650-4BAE-AB7A-9A33145FB15F,B2ED0E59-C845-46B0-ACD4-D1EFF2136BA6,1,6,1,1,0,0,1968-07-16,56,73,10
BDFD4166-E79D-4B2A-825E-9856E3184D01,0EE624C7-2650-4BAE-AB7A-9A33145FB15F,C44DCA1D-A082-44EC-9F83-FCF523BFB81C,1,6,1,1,0,0,1982-02-14,43,73,10
40FC20F6-2979-48C4-B458-F19E4759FD2F,0F02D526-563F-40D3-A6DC-C575D0820736,6B3BC8AA-16AF-4E80-B760-24AB55459C20,1,6,2,2,0,0,2011-11-15,13,73,2
672E7122-C51F-4345-AFAB-CF145D6DFBFB,0F437B1D-A1CB-483C-871C-8829917FD28E,6F30FB4E-A676-4A75-B93A-1E17901927C2,1,6,2,2,0,0,2011-08-22,13,73,11
9DEE7056-C619-4DEC-AFB1-FF3F5528D8DC,0F69B364-0639-4808-B2ED-F886397235FD,FB40520F-972F-4636-8011-005E8439EFAD,1,6,1,1,0,0,1982-07-22,42,73,10
68A82F98-529C-4D97-9C5B-B9D92E322711,0F69F225-74AF-4443-AAFF-461296F8F27F,585A6FDA-D2F0-4079-B3A3-EB7A5E975614,3,6,3,3,0,0,2025-05-05,0,174,10
667F65DA-F847-4FC0-BFF1-4FAE5ABB560D,0F78E544-1E3E-4972-B168-B320449D0E2F,A6809640-4571-4C88-B380-0006DD791486,1,6,1,1,0,0,1990-04-02,35,73,10
7670D7AC-6E88-44D4-91FE-472E547E3642,0FB08E38-CC75-4D6E-BD8F-55963EC13C9B,FBA32876-59A2-4B95-BC4B-ECBC376948A6,1,6,1,1,0,0,2000-03-02,25,73,10
62DD32D8-AAA4-4C4F-8BF4-5EF8E3B43D0F,0FEBA983-48D6-4391-B658-8FA030E1B9F0,4054434A-BB8E-4384-89A1-D3851AD6D649,3,6,3,3,0,0,2025-05-02,0,174,11
96EF2EED-50F3-4F2C-AF28-82BA9EE0FCE7,101E305C-E58E-4DE9-85FF-D7D1156D060F,DEE4A771-A86A-4E69-9B2F-1A8E23748B9D,3,6,3,3,0,0,2025-05-31,0,174,10
65645AAB-1D6E-4519-BE2C-A2C2C28E8F23,1028C7F7-A907-41B8-B33E-88579A604B55,5066F76B-C830-436F-AEF1-BC46EA300B33,1,6,1,1,0,0,1980-05-11,45,73,10
06C1EBBF-C516-44FA-8BE0-9960EF8511F8,1068F73A-E82C-4ACE-A29D-3E7DA0D76C67,F59817B6-D098-4E29-826F-326F7A2AFCE3,1,6,1,1,1,0,1973-04-04,52,73,10
64518113-1DB7-489E-8442-E5B909684454,10A0EE2C-8D74-492E-8D96-2671412A60B0,C9D9854A-4105-4C0E-8FE5-593E0CDBCC2C,1,6,1,1,1,0,1996-01-17,29,73,10
7A0786A4-7698-4C08-84A3-F73019880376,112F6189-7C5A-411D-A384-211066D2BFB9,6B6FBFF1-6389-4BF0-95C6-323797A308B4,3,6,3,3,0,0,2025-04-23,0,174,10
FBEF0B81-C4FB-40CE-9880-14C6866EACFD,11360328-6B44-4BBE-9B05-DB7DD5F9DFD1,2EBC9ABD-0B5C-44CA-B3FC-12A83B5774F2,1,6,1,1,0,0,2006-02-20,19,73,10
FBEF0B81-C4FB-40CE-9880-14C6866EACFD,11360328-6B44-4BBE-9B05-DB7DD5F9DFD1,154C630B-D29F-4CD9-81CF-5FBDFE02F609,1,6,1,1,0,0,1990-05-07,35,73,10
FBEF0B81-C4FB-40CE-9880-14C6866EACFD,11360328-6B44-4BBE-9B05-DB7DD5F9DFD1,C2D9C8D5-680F-4853-83A8-308B9D5F4AF1,1,6,2,2,0,0,1980-08-10,44,73,11
FBEF0B81-C4FB-40CE-9880-14C6866EACFD,11360328-6B44-4BBE-9B05-DB7DD5F9DFD1,C8D13067-59CF-44DD-9A21-79D75A4B9B70,1,6,1,1,0,0,2004-08-12,20,65,11
00046D58-5A1E-4595-BC75-3BB5FEAAD723,114B0C39-4B6D-43C0-8D55-41268FF2D3BE,0D37F228-0AB9-4802-85C3-315B4D7CF429,3,6,3,3,0,0,2025-05-27,0,174,10
1A3D312D-AA2A-43D2-8A30-F488C870222D,11C8B942-AE44-4276-ACB6-55DDDBE3A55D,D5E278D6-8B7E-4EE5-86EB-3B845CD19DEA,3,6,3,3,0,0,2025-05-30,0,174,10
F2BB023A-1970-4E0A-8756-CBFC734A2248,11EC1683-E53D-44C7-8DB1-27467A1BC37E,07F3279D-9381-4E89-9656-A45AD243EE2E,1,6,1,1,0,0,1976-09-14,47,73,10
780330CC-24D9-4C2A-B186-370B060ADF89,11F01C62-66C4-4D52-8659-014E03F7318F,E92BCC50-4476-4EEA-BEE5-63B7347E21A7,1,6,2,2,0,0,2006-05-27,19,73,8
C4649731-CAA0-4B84-AA68-786F86FBD9F1,12137701-BFB8-4704-B35E-0499BDBE6764,1CB711E9-864E-4C59-A630-F8CB01B1A01F,1,6,1,1,0,0,1975-05-24,50,73,10
47372EFA-899B-496B-B2F8-6CDE7B1A4019,1214479F-AB51-41B8-B08F-6DDB8B096998,82E84426-45C1-478C-B7BE-DC651B9F296C,1,6,1,1,0,0,2003-05-17,22,73,10
E4E0CE1E-AE63-4135-A018-F432C86058BE,12C12F01-687A-4A14-A6BF-6EA142D70F39,BFAA215D-C828-436B-9C17-AF1BCB546DE8,3,6,3,3,0,0,2025-05-12,0,174,10
1480A312-CFAA-43B3-AE3B-5BADD5547049,13104AA4-1F55-49D1-8A50-4886C122ED71,88EFF399-E595-402A-B556-8CA9D9C18321,3,6,3,3,0,0,2025-05-13,0,174,10
5FA9755C-EDB2-495F-9E64-77C857977BA7,13329027-8A91-4A6B-8657-4E5DF662982F,8FA85779-1EE1-43A4-8DFA-92561B5541AC,1,6,1,1,0,0,1985-06-02,39,73,10
5229EDCE-32A0-4244-812B-9E533B0051B4,13B90B1D-BDB9-4FAD-A500-CF2FF1722F28,3647F291-C2EA-4B9D-A978-F4CA38AD6DA9,3,6,3,3,0,0,2025-05-16,0,174,11
5229EDCE-32A0-4244-812B-9E533B0051B4,13B90B1D-BDB9-4FAD-A500-CF2FF1722F28,3732026B-9AB4-4B23-A485-BBDCBBF66BB9,1,6,2,2,0,0,1983-11-18,41,73,10
203B7D2F-C00A-499E-A873-3771FFD049CE,14373F73-3DB6-4DD0-9CC0-ED5D3B86BD27,EC6E7527-5E13-425F-BDEB-650BCA7442D9,1,6,2,2,0,0,2002-07-07,22,73,1
DF6FC54C-B266-4373-90E5-812F7A78BF3B,1491319D-D687-4104-9865-4E9BC78848F8,90B8C5FB-E1C8-45CA-9988-EF7F8228082C,1,6,2,2,0,0,1972-01-07,53,73,10
DF6FC54C-B266-4373-90E5-812F7A78BF3B,1491319D-D687-4104-9865-4E9BC78848F8,F432781B-946F-4EB2-B71C-1EAFF4DFB9DA,1,6,1,1,0,0,1990-01-09,14,73,11
E39C2500-CE23-4F0A-A0BE-C50878E64B98,150E4FD4-732E-416C-B904-4930077C921F,368CA7AE-A801-4054-BA99-2DE9CDD03828,1,6,2,2,0,0,1998-09-20,26,73,10
18B38969-B4EC-4751-BD29-1C965ACE3AE4,1523989E-A854-4D46-BF3E-23F5ACCBB628,F74586D9-F8FB-48DA-B8B0-9CB17BB29D5B,1,6,1,1,0,0,1957-10-06,65,73,10
D70DAF65-10D4-4EDA-89E0-A228009FE779,1544B0A3-A859-487F-AC01-0063AC1320E3,1BD60F44-0287-4189-A92A-419C1F5F4EEF,1,6,1,1,0,0,1963-05-17,62,73,11
04A9A12F-0CFD-4CB3-9A4F-5C7A53AA669A,154C6166-8D59-4BC9-A9A0-B73DA47C4613,3D7C2A10-F6B2-4DBE-98A7-FBE644AFC329,1,6,1,1,0,0,1982-06-06,42,73,10
E6F7F630-117A-45BD-A589-025B7A3397CC,15887C38-3435-49B6-80B2-DF2321DDAB33,7C4627DC-A7E7-4F9C-9300-6377FB100342,1,6,1,1,0,0,1999-07-19,25,73,10
B2605189-07C1-4664-8E54-AD7F924839D7,1631A685-A28C-4C5F-916A-7111ACD46537,6E06A1B0-CFFD-4DA1-A012-F63E347745AD,1,6,2,2,1,0,2009-08-15,15,73,10
8E7D5EC8-1E48-4C64-ABEF-2046F60EDBE5,16B0DAE5-7DA8-498D-A66D-4CFE167878A4,B8451901-4A85-4F69-91F4-ED946147EF5C,1,6,1,1,0,0,2011-12-07,13,73,11
3E0D40BD-E8E7-43DD-85BC-7301E21C2B8E,16DD01CB-6BB5-491A-A654-154B191FF7DD,B9B33260-E9D9-4597-BA76-4151CE746D16,1,6,2,2,0,0,1986-12-28,38,73,3
33072424-5E58-4D81-8356-EF2668E92659,1737EE41-FDB5-4B27-A212-AF8B02A03C49,00FD0B58-7CFC-4439-8D37-85C53709BCCF,1,6,1,1,0,0,1958-05-27,67,73,10
1D92B7B5-F039-4BE5-9D15-8A341E66C15C,175AA240-050E-4896-A62F-DB52EB36F580,71A62C4E-206F-4BC3-8797-AB0088081248,1,6,1,1,0,0,1961-11-25,63,73,10
463DB6E5-1EBD-4BF0-A373-739CE019E62A,176D0A46-E0EF-4915-AFBD-9A5FBA8B153C,48C96A28-D82B-4C2C-BCCC-89AD32D302E6,3,6,3,3,0,0,2025-05-10,0,174,10
FD1A570A-9288-45CC-8862-D1B0BED85CCE,1770B314-AB23-45E4-B100-F124E76E7B16,3304EA59-B407-4AC2-910A-756F1A4C36CD,1,6,1,1,0,0,1980-04-30,45,73,10
8324F649-42D6-4423-889A-3CEF5EF826C9,179D82C9-1746-4CB2-9C62-416AD8CB1E0E,92ED4813-813E-4575-B8CC-AF92A6B39F30,1,6,2,2,0,0,1993-01-10,32,73,10
BBEF088A-0C72-4A64-AE64-9C101105B76F,17B553CB-AE3F-495D-A0BE-AD14E22EFB19,81DC92FC-CE45-42ED-ACCB-AE7687E98981,3,6,3,3,0,0,2025-05-03,0,174,10
19F55E83-9DB1-47C8-891B-6F0F7538FB25,187FCDFB-ECCE-43B3-87F8-62F0821331C2,8C10AC40-6AD8-43A9-9F1E-6C19A948CAEF,1,6,1,1,0,0,1979-04-01,46,73,10
914823EF-71DC-48CB-8B15-8543D43AE87C,1950232E-81D3-4A1B-8C27-EA9BE1D84103,8EEE4147-0738-42EE-8BF4-669959F6196A,3,6,3,3,0,0,2025-05-07,0,174,10
914823EF-71DC-48CB-8B15-8543D43AE87C,1950232E-81D3-4A1B-8C27-EA9BE1D84103,36E3B445-B9EF-4BEC-A685-506A6913442A,3,6,3,3,0,0,2025-05-07,0,174,11
5A8325B1-D5E2-4106-AD3B-E257C33E2285,1A27DBB2-DDAF-44F8-928E-052C27603A69,E5F254F1-10B9-4AB4-BE80-B88FD5448550,1,6,1,1,0,0,2002-07-11,22,73,10
D907BCF7-4CB9-4A4C-8169-E5CD518643EB,1A50A044-5026-4011-86B5-3C7D2987600F,C7598CCC-C721-4270-87F4-8BC4D27732CA,1,6,1,1,0,0,2006-05-25,18,73,10
42D58BC9-F588-4A61-A9C8-FC002557E81B,1AA37567-B237-4C0C-B979-7F611B635CB4,21D951D2-FEC8-4494-8FB6-CC176502ED6A,3,6,3,3,0,0,2025-05-06,0,174,10
F5075B4F-F574-45B2-AEC8-674BCE4550D2,1AC72FE5-3054-4DE8-900E-98A2DC8AA52D,896421AC-28F0-417B-81AB-66EC8DD136D7,1,6,2,2,0,0,2001-11-30,23,73,3
5CD1B88E-641D-4423-A229-18EE489E7AC8,1B055C86-5DFD-4E0D-90D0-4BFB364F748D,CDF00804-991D-40FD-B6F0-7CB51F482DEB,1,6,2,2,0,0,1975-05-22,50,73,10
661F08E7-FEC7-45A7-834C-1255A3E59EE8,1C2C56DF-3709-41C5-97CC-E1BACDA42AF7,112FBEBE-1396-46FC-8B63-1F3B6C01F519,1,6,2,2,0,0,2011-11-25,13,73,10
7787FFD7-5440-41C1-B773-6E10FE025B43,1C323881-F92C-4ED0-AE18-D9824B3BA38D,6544F618-03F0-44ED-A1EA-27D428753BA5,3,6,3,3,0,0,2025-05-04,0,174,10
673F7820-85D7-46DF-9293-1787A35A4D69,1C7EF082-D61C-4D43-A7C7-F5760D7B0705,151EDBEF-B0D2-4A5F-B513-6A0781D76EA9,1,6,3,3,0,0,2009-05-29,16,73,10
AE593321-5EED-44FE-8B4B-3398A7718F90,1CA26596-4EAD-4B97-8856-C7867B709939,54391369-19AD-4B58-BF63-72CBD7101730,1,6,2,2,0,0,1978-05-26,47,73,3
84998E93-C293-4CB5-8C1E-9417BBDDB4CD,1CFB4128-433B-4087-AC1F-181139671920,9B451112-125A-4978-843D-90C3D5DA7803,1,6,2,2,0,0,1984-06-28,40,73,10
5350ACF6-0314-4C76-BA84-03777AACB37A,1DA8AAFD-7B6B-4C6E-AB23-87481BF8F839,DF8F457B-E15F-408B-821C-6F7AEBF59CF4,1,6,1,1,0,0,1990-08-27,34,67,10
B3BBBF18-A711-4661-A889-3FA3722E7123,1DB69915-F68C-419D-B705-E19004934202,77A5662D-6774-4F6A-8915-CE1DE978504A,1,6,1,1,0,0,1976-08-11,48,73,10
EC5208CA-6E10-45FA-B98C-004A4F30C222,1DEF9605-A72C-4AB3-AC06-81E55B085F05,BD2715BF-CE92-47C3-8F82-FEEDD82E6B65,1,6,1,1,0,0,1998-05-22,26,73,11
EC5208CA-6E10-45FA-B98C-004A4F30C222,1DEF9605-A72C-4AB3-AC06-81E55B085F05,4456024F-9D56-4059-86BC-5AE230C011CB,1,6,2,2,0,0,2002-07-30,22,73,10
CDF14DF4-72F9-41EA-B044-EFB64EA8BBB4,1E01F88B-F1E2-40FB-811A-B9567C7929B2,1D895EC2-BDCE-42ED-9FF3-3CFC80F77662,1,6,3,3,0,0,1965-05-12,60,73,10
300FE38F-E9A1-424A-8CA9-0283BCB5892C,1E256D08-88E6-40FC-829B-B70A7E9C7571,D29CEA67-0249-421C-B3EC-AF9B9966839C,1,6,1,1,0,0,1975-05-03,50,73,10
300FE38F-E9A1-424A-8CA9-0283BCB5892C,1E256D08-88E6-40FC-829B-B70A7E9C7571,DF65BF56-6457-45DC-B843-511082E57BF5,1,6,1,1,0,0,1963-05-03,62,73,10
6823D0B5-2E7F-4CF9-9AE6-AB9DBB5509F9,1E40B959-1A64-4DB1-BF95-E4D6637A1319,4DE066FE-0EF0-4BEB-A4D7-AFAC03B645F7,1,6,1,1,0,0,1995-05-21,30,73,10
6823D0B5-2E7F-4CF9-9AE6-AB9DBB5509F9,1E40B959-1A64-4DB1-BF95-E4D6637A1319,A6C6FE16-AF82-4A23-9AA7-8519012508A8,1,6,2,2,0,0,1996-12-12,28,73,11
6823D0B5-2E7F-4CF9-9AE6-AB9DBB5509F9,1E40B959-1A64-4DB1-BF95-E4D6637A1319,47D1B71E-6DF3-45E6-80A0-AAFEFFEA53AA,1,6,1,1,0,0,1975-05-22,50,73,11
39841608-A008-4802-9AB2-FC0F4CE1AB27,1E43AB7C-FDC1-4C36-90AD-1A4F82B36842,DAC7E02B-AE09-4624-9FF3-DB89454E74C2,1,6,2,2,0,0,1970-05-15,55,73,10
1468BC5B-9682-4722-8F94-7C0ECCF4FB6C,1E5E3E0A-6DBF-4231-A52A-F1D6F9CF8B6A,9B0DC38B-9134-4746-A377-5844119C0631,3,6,3,3,0,0,2025-05-13,0,174,10
060FBFA1-6F60-4AEC-A5B6-C9E3A8069480,1E80D0E4-CDE8-415B-A873-CA407CCCAF67,99D56103-1513-4DCC-9C0D-053DA0D4FEAE,3,6,3,3,0,0,2025-05-19,0,174,10
B087FE98-9BEE-4605-9D76-71622FED7EBB,1ED5517A-8CF4-46D1-9EBE-16F1091B4A98,A73DD7EE-095B-4553-86E8-782A7E3D43B0,3,6,3,3,0,0,2025-05-15,0,174,10
B5E9F740-FFA3-4471-B894-09CD29D2860C,1F50BA69-0C4C-4E0E-A7A4-3C322BA60BBA,5E4D1D56-3F35-4FEF-986B-F7808DEFA99F,1,6,2,2,0,0,2003-06-21,21,73,10
0B9DD978-1B43-48F7-8669-DA4789BBD9C1,1F58F413-B7F1-454E-9AD5-E5E6011856D4,5A78C234-A2F2-40E0-9232-F56299C699EC,1,6,2,2,0,0,1990-02-15,35,73,10
F18C3D4A-0451-4419-898A-FA593E56CC63,1F5E2F27-5C07-4828-92C4-A8DAE1FA6A73,0C30DA3A-7C8F-4624-BD41-A32CE61339E0,1,6,2,2,0,0,1975-02-17,50,73,1
2ABA288C-6BD0-4E93-A79E-635737396F9B,1F7D12A7-F1AC-4CC5-85E4-A86F0D7E1F6F,A9D9C8FA-7FB4-4B30-857D-122196C17D62,1,6,2,2,1,0,1998-08-21,26,73,10
